-8.2078132400497,-6.683248357406823
-7.06555374973534,-6.6595719495290915
2.8348260572583737,5.517691584491732
1.5431259970188858,3.975792579257092
-6.141160611155859,-6.7087413120859765
-9.624136153193902,10.962840699053892
-8.358149181518698,-7.599953801670655
-6.99527547353951,-7.181213288865235
5.4624237483312905,0.7523260339697098
-5.4480985381559135,-6.003158693271639
5.840359213115248,-6.254974830019013
-8.514243787241215,6.938440635082387
-3.9100416841667847,0.26054149926961034
-1.5534605919388076,-3.873869853705549
1.183082711641537,3.8522391800696942
6.735899884246607,-6.052225136900344
4.038172223998704,3.82544786844967
-3.5220287433871738,9.328533460793595
-4.076440852475255,0.8991794894592957
4.039240146309297,1.6814759341474552
-3.2798708424567264,-4.201931071488378
-6.755608808990146,-7.795424751063442
-12.208055218173696,10.22009954761511
-9.51524975694197,7.935199204339571
-1.3008694172166588,-1.7121750835538752
-7.807328234140059,8.254803034614902
-1.0435488541311961,8.788509827711787
-3.6190348637446697,0.7561839048246466
-6.893260859625027,-5.818642369817968
-9.226674089036317,8.753077288634762
-9.226914508575538,10.936233609705855
4.626381611490167,0.9154587549848316
6.429180928170924,-5.396105214922731
-9.298966527595798,8.380645141717618
-5.33052588285966,0.07448330987939822
2.3535636662677395,5.136996683043268
0.525086274052845,-4.000839383207322
8.126746860749952,-6.271488004708124
-3.053580347577933,9.125208717908187
0.9159652608581474,2.965244931840238
-6.266423106509947,-5.363264812398435
-8.49470946706755,5.560482760135969
-6.670763596146514,-8.839779717155722
-2.4416694183648264,7.589537941984865
-1.1035492364349209,-4.249863111805329
3.488885258805799,2.348867702286404
6.740613592543938,-7.74078670103537
-9.660320235664285,10.40172994113191
-4.257869657336015,-0.30714863657686164
-3.417221698573961,7.60198242686303
